Car_ID,Brand,Model,Year,Fuel_Type,Transmission,Price,Mileage,Engine_CC,Seating_Capacity,Service_Cost
9550,Kia,Seltos,2019,CNG,Automatic,3070000.0,11.5,800,6,9900.0
9551,Kia,EV6,2019,Petrol,Manual,3170000.0,16.1,1200,5,16000.0
9552,Renault,Kiger,2022,Electric,Manual,2340000.0,28.5,1000,7,20400.0
9553,Renault,Kwid,2017,CNG,Manual,770000.0,26.8,2000,7,8300.0
9554,Hyundai,i20,2015,Electric,Automatic,1340000.0,17.6,2000,4,15700.0
9555,Tata Motors,Altroz,2023,CNG,Manual,3390000.0,27.9,1500,7,11900.0
9556,Skoda,Rapid,2024,Petrol,Automatic,3240000.0,28.0,2000,4,11400.0
9557,Maruti Suzuki,Ertiga,2019,Electric,Manual,1110000.0,19.6,1500,4,8200.0
9558,Maruti Suzuki,Ertiga,2017,CNG,Automatic,3480000.0,10.5,1800,7,16300.0
9559,Honda,City,2016,Electric,Manual,1980000.0,26.6,1500,5,13100.0
9560,Kia,Sonet,2021,Diesel,Manual,3020000.0,19.2,1000,5,20700.0
9561,Hyundai,i10,2018,CNG,Automatic,870000.0,26.9,2500,7,12300.0
9562,Skoda,Slavia,2022,Petrol,Automatic,1920000.0,15.4,1200,4,8600.0
9563,Honda,Amaze,2022,CNG,Automatic,420000.0,12.2,1200,4,5200.0
9564,Toyota,Camry,2022,CNG,Automatic,2580000.0,14.4,2500,4,12100.0
9565,Skoda,Slavia,2021,Electric,Manual,2790000.0,22.1,1500,4,6100.0
9566,Mahindra,XUV700,2023,Electric,Manual,2050000.0,19.9,2500,4,8900.0
9567,Honda,Jazz,2021,Petrol,Manual,3230000.0,12.3,1800,4,9200.0
9568,Honda,Amaze,2023,CNG,Automatic,3460000.0,20.9,1200,5,9300.0
9569,Renault,Kwid,2016,Electric,Automatic,980000.0,12.9,2000,5,23100.0
9570,Kia,Sonet,2020,CNG,Manual,700000.0,15.4,800,7,18800.0
9571,Hyundai,Venue,2017,CNG,Manual,2250000.0,26.3,1800,7,15400.0
9572,Volkswagen,Vento,2015,Diesel,Manual,2750000.0,11.2,1800,7,19000.0
9573,Maruti Suzuki,Baleno,2023,CNG,Manual,2420000.0,29.4,1500,5,7300.0
9574,Honda,Civic,2021,Diesel,Automatic,940000.0,13.3,800,6,21800.0
9575,Volkswagen,Vento,2019,Petrol,Automatic,1740000.0,11.4,1000,5,7400.0
9576,Skoda,Kushaq,2015,Petrol,Automatic,1030000.0,15.7,800,4,20300.0
9577,Toyota,Fortuner,2017,CNG,Automatic,430000.0,12.4,800,4,11000.0
9578,Maruti Suzuki,Ertiga,2017,CNG,Manual,990000.0,11.5,2500,5,17700.0
9579,Renault,Kwid,2023,Diesel,Manual,860000.0,12.9,800,5,18000.0
9580,Honda,Civic,2023,Diesel,Automatic,3030000.0,24.2,1000,6,6400.0
9581,Honda,Amaze,2020,Electric,Manual,890000.0,10.9,1500,7,6900.0
9582,Tata Motors,Harrier,2024,Petrol,Manual,2800000.0,17.2,1800,4,8400.0
9583,Toyota,Urban Cruiser,2015,Diesel,Manual,1850000.0,23.4,1200,7,5600.0
9584,Toyota,Innova,2016,Electric,Manual,3090000.0,23.5,800,6,7400.0
9585,Honda,Jazz,2022,Electric,Manual,1020000.0,16.0,1000,6,16000.0
9586,Honda,City,2019,CNG,Manual,2990000.0,18.6,2000,7,19100.0
9587,Mahindra,Bolero,2019,Petrol,Automatic,1100000.0,11.1,1200,5,8700.0
9588,Skoda,Octavia,2019,Electric,Automatic,2650000.0,21.4,1500,5,8300.0
9589,Tata Motors,Altroz,2024,Electric,Automatic,1670000.0,25.6,2500,7,8800.0
9590,Volkswagen,Virtus,2022,CNG,Manual,1740000.0,19.0,1800,7,12200.0
9591,Toyota,Camry,2023,CNG,Manual,2430000.0,19.6,1000,7,9500.0
9592,Hyundai,Verna,2019,Diesel,Manual,880000.0,16.7,800,6,18500.0
9593,Mahindra,Scorpio,2016,Diesel,Manual,2670000.0,17.5,1800,4,23900.0
9594,Toyota,Glanza,2024,CNG,Automatic,1080000.0,21.2,2500,7,21500.0
9595,Skoda,Kushaq,2022,CNG,Automatic,2690000.0,24.4,1800,7,24600.0
9596,Volkswagen,Taigun,2024,Diesel,Manual,1440000.0,29.9,1200,6,19100.0
9597,Mahindra,Bolero,2019,Electric,Automatic,3210000.0,22.1,1800,6,16600.0
9598,Maruti Suzuki,Baleno,2015,CNG,Manual,3260000.0,15.1,1000,4,19200.0
9599,Volkswagen,Vento,2023,Electric,Manual,2020000.0,29.5,1200,7,15500.0
9600,Tata Motors,Harrier,2024,Electric,Manual,3160000.0,13.7,1000,6,7900.0
9601,Maruti Suzuki,Dzire,2016,CNG,Automatic,2580000.0,21.1,1500,4,16100.0
9602,Honda,Amaze,2024,CNG,Manual,590000.0,16.0,2500,6,17500.0
9603,Volkswagen,Polo,2022,CNG,Manual,1410000.0,26.9,2500,5,8700.0
9604,Volkswagen,Polo,2016,Diesel,Manual,1160000.0,12.6,1500,7,12000.0
9605,Toyota,Innova,2023,Diesel,Automatic,1250000.0,26.9,800,6,6000.0
9606,Hyundai,Venue,2024,Electric,Automatic,420000.0,12.2,2000,4,19500.0
9607,Honda,Civic,2018,Electric,Manual,3300000.0,20.5,1000,7,6100.0
9608,Honda,City,2021,Diesel,Manual,2130000.0,14.7,2500,6,24000.0
9609,Mahindra,Bolero,2023,Diesel,Automatic,1150000.0,13.7,1200,4,22200.0
9610,Kia,EV6,2020,CNG,Manual,2090000.0,28.5,1000,7,9400.0
9611,Renault,Triber,2017,Petrol,Automatic,2730000.0,14.9,800,6,13000.0
9612,Mahindra,Bolero,2020,Electric,Automatic,1190000.0,21.6,800,6,22300.0
9613,Hyundai,Creta,2019,Diesel,Manual,2430000.0,21.4,1200,4,15600.0
9614,Hyundai,Verna,2017,Petrol,Manual,820000.0,15.0,2500,5,7200.0
9615,Maruti Suzuki,Ertiga,2018,Diesel,Automatic,1250000.0,17.6,1000,7,14700.0
9616,Hyundai,Creta,2015,Electric,Manual,920000.0,28.2,2500,5,7200.0
9617,Toyota,Urban Cruiser,2017,Electric,Automatic,3040000.0,26.4,1000,5,21700.0
9618,Hyundai,Creta,2015,CNG,Automatic,1970000.0,10.3,1000,6,9500.0
9619,Tata Motors,Tiago,2022,Diesel,Manual,770000.0,21.3,2000,7,20900.0
9620,Maruti Suzuki,Baleno,2020,CNG,Manual,1600000.0,23.6,1200,6,17800.0
9621,Tata Motors,Harrier,2019,CNG,Manual,440000.0,21.5,2500,5,13700.0
9622,Honda,WR-V,2022,Petrol,Automatic,930000.0,23.3,1500,6,8600.0
9623,Renault,Duster,2019,Electric,Automatic,1280000.0,26.1,1800,4,15300.0
9624,Skoda,Octavia,2016,CNG,Automatic,960000.0,22.3,1200,4,15500.0
9625,Toyota,Glanza,2015,Petrol,Manual,1280000.0,27.9,2000,5,9600.0
9626,Mahindra,Bolero,2023,Electric,Automatic,2060000.0,11.0,1200,7,10100.0
9627,Tata Motors,Nexon,2022,Electric,Manual,1370000.0,18.9,1800,4,6900.0
9628,Mahindra,XUV300,2023,Petrol,Manual,2470000.0,20.1,2500,7,19300.0
9629,Mahindra,Scorpio,2022,Electric,Manual,2500000.0,23.7,2500,5,14400.0
9630,Hyundai,Verna,2019,CNG,Automatic,780000.0,29.4,2000,4,15200.0
9631,Hyundai,Creta,2017,Diesel,Automatic,1100000.0,11.4,2500,6,9900.0
9632,Renault,Triber,2020,Petrol,Automatic,1780000.0,10.6,1800,6,20100.0
9633,Honda,WR-V,2024,Petrol,Manual,3270000.0,26.7,800,6,7200.0
9634,Mahindra,XUV300,2023,Electric,Automatic,2290000.0,25.8,800,4,18000.0
9635,Mahindra,Scorpio,2015,Electric,Automatic,790000.0,26.1,1200,6,6800.0
9636,Volkswagen,Taigun,2023,Diesel,Automatic,1050000.0,16.8,2500,4,15200.0
9637,Toyota,Urban Cruiser,2016,Diesel,Automatic,1900000.0,28.7,2500,6,11600.0
9638,Honda,Amaze,2023,CNG,Automatic,790000.0,17.9,1000,4,19700.0
9639,Maruti Suzuki,Dzire,2024,Petrol,Manual,680000.0,24.9,2000,6,24300.0
9640,Toyota,Innova,2023,CNG,Automatic,1800000.0,12.2,1800,7,23300.0
9641,Renault,Lodgy,2023,Diesel,Manual,3000000.0,23.4,1000,5,21000.0
9642,Toyota,Innova,2023,CNG,Automatic,1640000.0,21.3,1200,6,9800.0
9643,Volkswagen,Tiguan,2015,CNG,Automatic,1430000.0,17.3,2500,4,6900.0
9644,Renault,Triber,2019,Petrol,Automatic,2440000.0,26.5,1000,7,18800.0
9645,Honda,Civic,2019,Electric,Manual,2830000.0,16.9,1500,4,19000.0
9646,Volkswagen,Vento,2022,Petrol,Manual,1540000.0,24.7,1000,6,11400.0
9647,Volkswagen,Vento,2017,Electric,Automatic,1890000.0,21.7,800,5,18600.0
9648,Volkswagen,Polo,2022,Petrol,Automatic,2340000.0,15.2,1500,6,20200.0
9649,Maruti Suzuki,WagonR,2017,Petrol,Automatic,2500000.0,16.8,1500,6,11500.0
9650,Mahindra,XUV300,2019,Diesel,Automatic,1180000.0,14.0,1800,7,24700.0
9651,Kia,EV6,2019,Diesel,Manual,1010000.0,14.5,1500,5,14800.0
9652,Maruti Suzuki,Swift,2015,Diesel,Automatic,520000.0,22.0,1200,5,9400.0
9653,Maruti Suzuki,WagonR,2016,Petrol,Manual,550000.0,18.7,2000,7,10800.0
9654,Tata Motors,Punch,2022,Petrol,Manual,1430000.0,17.4,800,4,24000.0
9655,Honda,Jazz,2017,Petrol,Manual,1940000.0,16.8,800,7,17200.0
9656,Maruti Suzuki,Dzire,2020,CNG,Manual,2080000.0,22.0,1200,4,16100.0
9657,Mahindra,Scorpio,2017,CNG,Automatic,1140000.0,24.3,1800,6,9700.0
9658,Skoda,Superb,2023,Diesel,Manual,2840000.0,26.0,1200,7,20900.0
9659,Maruti Suzuki,Ertiga,2015,Diesel,Automatic,1530000.0,22.5,1500,4,11300.0
9660,Honda,Civic,2016,CNG,Manual,2060000.0,17.3,1500,5,6400.0
9661,Tata Motors,Altroz,2021,CNG,Manual,2440000.0,18.8,800,6,7200.0
9662,Toyota,Fortuner,2022,Petrol,Automatic,410000.0,10.3,1500,5,14700.0
9663,Mahindra,Scorpio,2015,Diesel,Automatic,3200000.0,11.5,1500,6,11300.0
9664,Tata Motors,Punch,2019,Petrol,Automatic,830000.0,27.1,1800,6,21200.0
9665,Renault,Kwid,2020,Electric,Automatic,1130000.0,14.1,800,6,7500.0
9666,Honda,City,2019,Diesel,Automatic,3470000.0,24.0,1000,5,9500.0
9667,Volkswagen,Tiguan,2016,Electric,Automatic,3180000.0,10.2,800,7,21600.0
9668,Volkswagen,Taigun,2019,Electric,Manual,1930000.0,13.0,1000,5,6100.0
9669,Toyota,Fortuner,2021,Petrol,Manual,400000.0,14.3,1500,5,6500.0
9670,Honda,Amaze,2022,Electric,Automatic,2300000.0,27.1,2500,5,24400.0
9671,Kia,Sonet,2022,Diesel,Manual,850000.0,24.0,2500,5,13900.0
9672,Hyundai,Venue,2024,Electric,Manual,2330000.0,14.8,800,6,6700.0
9673,Toyota,Urban Cruiser,2016,Petrol,Automatic,1150000.0,23.4,1000,5,20500.0
9674,Kia,Seltos,2022,CNG,Manual,2080000.0,21.1,2500,5,5400.0
9675,Honda,City,2018,CNG,Automatic,960000.0,25.0,1000,6,7000.0
9676,Tata Motors,Altroz,2017,CNG,Automatic,1880000.0,22.6,1200,5,19900.0
9677,Kia,Carnival,2022,Electric,Automatic,930000.0,25.0,1000,5,17600.0
9678,Mahindra,XUV700,2016,Diesel,Automatic,1590000.0,14.0,1200,7,14200.0
9679,Maruti Suzuki,WagonR,2023,Diesel,Automatic,2190000.0,10.9,2500,7,12300.0
9680,Toyota,Innova,2018,Petrol,Manual,2240000.0,12.9,2000,4,9000.0
9681,Skoda,Octavia,2015,Electric,Automatic,2910000.0,17.2,1200,7,16900.0
9682,Tata Motors,Harrier,2017,Electric,Automatic,2700000.0,25.4,2500,5,19800.0
9683,Honda,Amaze,2019,CNG,Automatic,1800000.0,18.9,2000,5,23300.0
9684,Kia,Carens,2015,Electric,Automatic,980000.0,16.3,2500,4,7700.0
9685,Hyundai,i10,2022,CNG,Automatic,2500000.0,20.4,2500,5,11000.0
9686,Toyota,Urban Cruiser,2017,Petrol,Automatic,2000000.0,17.8,1800,5,22400.0
9687,Volkswagen,Tiguan,2024,Petrol,Manual,2480000.0,20.9,1500,5,20700.0
9688,Honda,City,2018,Petrol,Manual,1700000.0,12.8,800,5,14700.0
9689,Honda,Civic,2017,Electric,Automatic,2510000.0,28.1,1000,7,20000.0
9690,Mahindra,Scorpio,2017,Diesel,Manual,2290000.0,29.6,1000,7,16700.0
9691,Hyundai,Verna,2023,Petrol,Manual,1580000.0,13.7,1000,5,17900.0
9692,Skoda,Superb,2020,Diesel,Automatic,2300000.0,24.5,1000,6,14000.0
9693,Hyundai,i10,2023,Diesel,Manual,2020000.0,12.5,2000,6,22900.0
9694,Hyundai,Verna,2021,Diesel,Manual,3000000.0,10.9,2500,6,16500.0
9695,Volkswagen,Virtus,2023,CNG,Automatic,2960000.0,17.6,1200,7,23500.0
9696,Volkswagen,Virtus,2015,Diesel,Manual,2010000.0,17.0,1500,7,15100.0
9697,Mahindra,Thar,2017,Diesel,Automatic,2580000.0,13.1,800,6,20200.0
9698,Skoda,Kushaq,2024,Diesel,Manual,2580000.0,21.6,1200,5,9200.0
9699,Hyundai,Verna,2016,Diesel,Manual,1280000.0,21.7,2500,6,16800.0
9700,Skoda,Kushaq,2024,Petrol,Manual,1240000.0,22.2,1000,7,9500.0
9701,Volkswagen,Taigun,2017,Petrol,Automatic,2790000.0,24.6,1500,5,14200.0
9702,Honda,Amaze,2021,Diesel,Manual,930000.0,21.9,800,7,20600.0
9703,Maruti Suzuki,Baleno,2023,CNG,Automatic,1430000.0,20.3,2000,5,6300.0
9704,Hyundai,Creta,2018,Petrol,Manual,3150000.0,30.0,800,6,18200.0
9705,Mahindra,XUV700,2017,CNG,Manual,3040000.0,26.7,2500,6,13200.0
9706,Toyota,Glanza,2020,CNG,Automatic,850000.0,26.8,1500,7,23100.0
9707,Tata Motors,Altroz,2018,CNG,Automatic,1230000.0,24.2,1000,6,17300.0
9708,Kia,EV6,2017,CNG,Automatic,1660000.0,18.0,2000,6,23200.0
9709,Toyota,Innova,2019,Electric,Automatic,2430000.0,24.0,2500,6,6600.0
9710,Honda,City,2022,CNG,Automatic,530000.0,25.2,1200,4,14300.0
9711,Skoda,Superb,2019,Diesel,Manual,2830000.0,24.0,2000,4,17800.0
9712,Renault,Kiger,2016,Electric,Manual,3300000.0,21.7,1000,6,18400.0
9713,Honda,Jazz,2018,Diesel,Manual,2610000.0,12.8,1000,4,13100.0
9714,Volkswagen,Vento,2019,Petrol,Automatic,2210000.0,25.3,1800,6,14300.0
9715,Renault,Triber,2018,Petrol,Manual,3420000.0,18.8,2500,4,14400.0
9716,Mahindra,Thar,2019,Diesel,Automatic,2630000.0,23.9,2500,5,23000.0
9717,Skoda,Rapid,2019,Electric,Manual,1430000.0,13.3,1200,7,11600.0
9718,Hyundai,Creta,2018,Diesel,Manual,1580000.0,23.8,1500,4,21000.0
9719,Maruti Suzuki,WagonR,2018,Petrol,Manual,1480000.0,17.0,1000,4,18100.0
9720,Volkswagen,Taigun,2020,Electric,Manual,3470000.0,25.6,800,4,19000.0
9721,Hyundai,i10,2015,Petrol,Manual,1660000.0,14.3,2500,7,13000.0
9722,Tata Motors,Altroz,2019,CNG,Automatic,2550000.0,27.3,1500,4,10500.0
9723,Mahindra,XUV300,2015,Diesel,Automatic,3380000.0,19.1,2500,5,17400.0
9724,Kia,Sonet,2021,Electric,Manual,1840000.0,20.4,1500,7,15200.0
9725,Mahindra,Thar,2023,Electric,Manual,2360000.0,24.1,2500,7,15200.0
9726,Mahindra,Thar,2019,Diesel,Manual,2710000.0,12.6,1800,5,11100.0
9727,Renault,Lodgy,2020,Diesel,Automatic,2430000.0,18.1,2000,7,22600.0
9728,Maruti Suzuki,Dzire,2015,Electric,Manual,420000.0,12.0,1500,7,14900.0
9729,Hyundai,Creta,2022,Electric,Manual,1470000.0,21.2,1000,5,8100.0
9730,Renault,Kwid,2020,Petrol,Automatic,3220000.0,24.0,2000,5,15800.0
9731,Maruti Suzuki,WagonR,2021,Electric,Manual,2740000.0,21.1,1800,7,16500.0
9732,Toyota,Fortuner,2017,Diesel,Automatic,2440000.0,29.7,800,4,7400.0
9733,Renault,Kiger,2021,CNG,Manual,1750000.0,14.0,1000,7,23900.0
9734,Tata Motors,Tiago,2015,Petrol,Automatic,630000.0,13.5,1500,4,20400.0
9735,Kia,Seltos,2022,Electric,Automatic,2820000.0,27.4,1800,4,10900.0
9736,Tata Motors,Tiago,2022,Petrol,Manual,730000.0,20.5,800,4,9000.0
9737,Skoda,Kushaq,2016,CNG,Manual,1370000.0,21.0,1000,4,14200.0
9738,Hyundai,Creta,2021,Electric,Automatic,3010000.0,21.7,800,4,17800.0
9739,Maruti Suzuki,WagonR,2016,CNG,Manual,1180000.0,18.1,1500,5,5100.0
9740,Volkswagen,Polo,2018,Diesel,Automatic,1070000.0,18.8,1800,7,16100.0
9741,Tata Motors,Harrier,2017,Diesel,Manual,3180000.0,24.3,1200,5,11100.0
9742,Maruti Suzuki,Dzire,2016,Diesel,Automatic,3440000.0,22.8,1800,4,12100.0
9743,Renault,Kiger,2018,Electric,Manual,2450000.0,13.2,2000,6,20100.0
9744,Toyota,Camry,2021,Diesel,Manual,3340000.0,25.0,1000,6,21600.0
9745,Skoda,Slavia,2023,Diesel,Manual,2300000.0,16.4,2000,4,24900.0
9746,Maruti Suzuki,Dzire,2020,CNG,Automatic,540000.0,27.1,800,7,17000.0
9747,Tata Motors,Punch,2016,Petrol,Manual,2650000.0,23.1,2000,4,14300.0
9748,Honda,Amaze,2018,Electric,Manual,2550000.0,13.6,2000,7,24900.0
9749,Skoda,Octavia,2015,Electric,Manual,2390000.0,15.0,2000,7,13800.0
9750,Maruti Suzuki,Baleno,2021,CNG,Automatic,3050000.0,20.9,1000,6,19000.0
9751,Maruti Suzuki,Ertiga,2024,Electric,Manual,1860000.0,11.0,1200,4,7800.0
9752,Hyundai,Verna,2022,CNG,Manual,2470000.0,26.1,800,7,11900.0
9753,Hyundai,i20,2015,CNG,Manual,720000.0,21.0,1800,5,6300.0
9754,Tata Motors,Altroz,2016,Petrol,Automatic,3190000.0,16.3,800,5,20800.0
9755,Renault,Duster,2018,Diesel,Automatic,1880000.0,20.3,1000,7,22800.0
9756,Renault,Duster,2018,CNG,Automatic,3410000.0,28.9,1500,4,8800.0
9757,Maruti Suzuki,WagonR,2017,Diesel,Manual,1430000.0,14.0,1500,7,10800.0
9758,Honda,Amaze,2023,Diesel,Automatic,1870000.0,12.9,2000,4,13600.0
9759,Volkswagen,Tiguan,2018,CNG,Automatic,770000.0,26.8,800,5,6100.0
9760,Renault,Duster,2022,Diesel,Automatic,1190000.0,16.7,1500,4,6000.0
9761,Renault,Kwid,2021,Electric,Manual,1130000.0,10.9,1000,4,14300.0
9762,Tata Motors,Tiago,2024,Petrol,Manual,2540000.0,14.8,1800,7,23600.0
9763,Hyundai,Verna,2024,Diesel,Manual,2150000.0,18.9,2000,5,21800.0
9764,Renault,Lodgy,2019,Petrol,Manual,1300000.0,15.2,1800,6,9800.0
9765,Maruti Suzuki,Baleno,2023,Diesel,Manual,3450000.0,12.2,1800,6,15200.0
9766,Renault,Duster,2023,Petrol,Automatic,2080000.0,15.9,1500,4,6500.0
9767,Toyota,Innova,2018,Diesel,Manual,1010000.0,15.2,1500,5,13700.0
9768,Tata Motors,Punch,2022,Diesel,Automatic,1160000.0,28.2,800,5,21900.0
9769,Mahindra,XUV300,2024,CNG,Automatic,2750000.0,19.1,1500,5,12800.0
9770,Maruti Suzuki,WagonR,2017,CNG,Manual,610000.0,13.4,2500,4,10100.0
9771,Volkswagen,Tiguan,2024,Petrol,Automatic,1650000.0,24.0,1800,4,23300.0
9772,Honda,WR-V,2021,CNG,Manual,3420000.0,18.6,1500,4,5300.0
9773,Maruti Suzuki,Ertiga,2015,Electric,Automatic,1250000.0,15.1,1500,6,14400.0
9774,Hyundai,i20,2021,Diesel,Automatic,1630000.0,24.4,2000,6,17500.0
9775,Maruti Suzuki,Dzire,2023,Petrol,Automatic,2540000.0,14.3,1500,6,19100.0
9776,Tata Motors,Nexon,2020,Electric,Automatic,720000.0,18.9,1000,7,13500.0
9777,Toyota,Innova,2021,Diesel,Manual,910000.0,21.7,2000,5,20900.0
9778,Toyota,Glanza,2015,CNG,Manual,1880000.0,28.0,1800,6,6800.0
9779,Hyundai,Venue,2023,Petrol,Manual,2010000.0,16.0,1500,4,24900.0
9780,Volkswagen,Virtus,2024,Electric,Automatic,2290000.0,27.8,2500,6,10100.0
9781,Renault,Triber,2022,Petrol,Automatic,1150000.0,25.9,800,4,20700.0
9782,Renault,Triber,2022,CNG,Automatic,1390000.0,22.8,1000,7,5200.0
9783,Skoda,Slavia,2018,Electric,Automatic,2790000.0,13.5,800,4,7900.0
9784,Maruti Suzuki,Dzire,2023,Electric,Manual,550000.0,22.7,800,6,15800.0
9785,Kia,Carens,2017,Petrol,Automatic,720000.0,18.5,2500,6,7900.0
9786,Honda,Amaze,2017,Electric,Manual,3340000.0,17.3,1800,7,18000.0
9787,Volkswagen,Vento,2021,CNG,Automatic,3260000.0,11.3,1800,4,22200.0
9788,Kia,Carnival,2019,Diesel,Manual,1660000.0,18.0,2500,4,21400.0
9789,Tata Motors,Harrier,2024,CNG,Manual,3360000.0,14.8,2500,7,12500.0
9790,Mahindra,XUV300,2023,Electric,Manual,1110000.0,24.1,1800,6,6900.0
9791,Mahindra,XUV300,2017,Electric,Manual,2270000.0,21.3,1500,7,12500.0
9792,Kia,EV6,2018,Diesel,Manual,1130000.0,16.5,1500,6,15300.0
9793,Maruti Suzuki,Baleno,2023,Diesel,Manual,2190000.0,21.7,1800,4,16600.0
9794,Toyota,Urban Cruiser,2016,Electric,Automatic,3090000.0,21.0,800,7,24800.0
9795,Renault,Kwid,2018,Diesel,Manual,2650000.0,18.2,1800,5,24300.0
9796,Honda,Jazz,2016,CNG,Manual,1450000.0,15.1,800,5,5800.0
9797,Kia,Seltos,2017,Petrol,Automatic,720000.0,28.8,1500,4,23600.0
9798,Renault,Duster,2015,Diesel,Automatic,2800000.0,28.8,1500,5,5200.0
9799,Toyota,Fortuner,2018,Diesel,Manual,3200000.0,28.9,1500,5,5400.0
9800,Volkswagen,Taigun,2015,CNG,Automatic,1600000.0,19.5,1500,7,20600.0
9801,Hyundai,Venue,2019,CNG,Manual,2130000.0,26.7,2500,7,18200.0
9802,Skoda,Octavia,2016,Electric,Manual,1530000.0,25.7,800,7,9600.0
9803,Kia,Carnival,2020,Petrol,Manual,1310000.0,17.1,1800,4,15400.0
9804,Skoda,Rapid,2019,Electric,Manual,1060000.0,15.5,1200,7,15300.0
9805,Honda,Civic,2015,CNG,Automatic,1260000.0,17.4,1000,4,8700.0
9806,Tata Motors,Altroz,2019,Petrol,Automatic,2200000.0,21.7,1000,7,19100.0
9807,Kia,Seltos,2021,Diesel,Manual,1220000.0,25.9,1500,7,24900.0
9808,Mahindra,Thar,2017,Electric,Manual,2400000.0,22.0,800,4,7100.0
9809,Hyundai,i10,2023,CNG,Manual,2160000.0,11.1,2500,6,17100.0
9810,Volkswagen,Polo,2017,Petrol,Manual,1300000.0,28.3,800,7,15300.0
9811,Tata Motors,Tiago,2017,CNG,Automatic,1280000.0,27.3,1000,5,11800.0
9812,Maruti Suzuki,Swift,2022,CNG,Manual,2000000.0,15.7,1000,7,9100.0
9813,Tata Motors,Nexon,2018,Petrol,Automatic,1650000.0,12.1,1800,5,6200.0
9814,Tata Motors,Punch,2023,Petrol,Manual,1950000.0,15.0,1800,6,6600.0
9815,Maruti Suzuki,Ertiga,2022,Petrol,Automatic,1060000.0,27.1,1000,7,12500.0
9816,Honda,Amaze,2016,Electric,Manual,580000.0,27.2,1200,6,7900.0
9817,Renault,Lodgy,2019,Electric,Manual,3130000.0,29.1,1500,5,14900.0
9818,Renault,Duster,2022,Diesel,Automatic,3070000.0,20.4,1500,7,14700.0
9819,Honda,Civic,2022,Diesel,Manual,460000.0,26.1,800,6,16200.0
9820,Hyundai,i10,2024,Petrol,Automatic,1590000.0,28.3,1800,7,17300.0
9821,Renault,Duster,2021,Electric,Manual,2170000.0,28.0,1200,5,22900.0
9822,Maruti Suzuki,Dzire,2021,Electric,Manual,3110000.0,13.9,1800,5,13700.0
9823,Skoda,Superb,2018,Electric,Manual,1460000.0,26.0,1800,6,23800.0
9824,Maruti Suzuki,Baleno,2023,Diesel,Automatic,3430000.0,20.7,1000,5,21000.0
9825,Toyota,Glanza,2019,Petrol,Manual,1270000.0,17.9,1800,7,7100.0
9826,Renault,Kwid,2018,CNG,Manual,1930000.0,21.5,1500,5,9000.0
9827,Tata Motors,Altroz,2024,CNG,Manual,520000.0,11.1,2500,6,12400.0
9828,Hyundai,Venue,2023,Diesel,Automatic,1190000.0,14.0,1500,7,24100.0
9829,Tata Motors,Harrier,2016,CNG,Automatic,2530000.0,10.5,1200,4,18900.0
9830,Mahindra,XUV700,2022,Diesel,Automatic,3020000.0,25.0,2500,7,13700.0
9831,Kia,EV6,2016,Petrol,Automatic,3180000.0,14.7,1000,4,6100.0
9832,Tata Motors,Harrier,2020,Diesel,Manual,3280000.0,12.1,1500,7,14400.0
9833,Tata Motors,Altroz,2016,Diesel,Manual,2800000.0,28.0,800,5,8100.0
9834,Toyota,Innova,2021,CNG,Manual,660000.0,24.9,1800,5,22600.0
9835,Tata Motors,Tiago,2023,Electric,Manual,2300000.0,28.0,1200,7,24300.0
9836,Hyundai,i20,2018,Electric,Automatic,1830000.0,22.7,800,4,16600.0
9837,Mahindra,Thar,2024,CNG,Manual,3100000.0,18.4,1800,5,23700.0
9838,Toyota,Urban Cruiser,2021,Electric,Automatic,2530000.0,20.5,1800,6,23900.0
9839,Skoda,Rapid,2019,Diesel,Manual,3480000.0,27.7,2500,7,24000.0
9840,Maruti Suzuki,Dzire,2017,Diesel,Automatic,3450000.0,24.4,2500,5,7600.0
9841,Mahindra,XUV300,2017,Diesel,Automatic,2840000.0,21.9,2500,6,13100.0
9842,Tata Motors,Harrier,2022,Electric,Automatic,2010000.0,18.4,1000,4,18100.0
9843,Toyota,Camry,2021,Petrol,Automatic,1640000.0,22.4,800,6,17600.0
9844,Mahindra,XUV300,2024,CNG,Automatic,1630000.0,13.4,800,4,14100.0
9845,Skoda,Slavia,2020,Petrol,Manual,1320000.0,22.9,1800,5,23100.0
9846,Volkswagen,Taigun,2020,Electric,Automatic,710000.0,20.3,800,4,15800.0
9847,Volkswagen,Vento,2024,Electric,Manual,630000.0,29.0,800,7,5200.0
9848,Tata Motors,Altroz,2018,Electric,Manual,2580000.0,29.1,2000,5,11900.0
9849,Volkswagen,Tiguan,2024,Petrol,Manual,1140000.0,19.8,1200,4,15900.0
9850,Kia,Sonet,2022,Diesel,Automatic,1830000.0,18.7,1000,5,24100.0
9851,Mahindra,Thar,2016,CNG,Automatic,1810000.0,23.8,2000,7,21000.0
9852,Honda,WR-V,2023,Diesel,Manual,2150000.0,22.1,800,5,19700.0
9853,Toyota,Camry,2018,Electric,Manual,2390000.0,23.3,1000,4,7700.0
9854,Maruti Suzuki,WagonR,2019,Diesel,Automatic,3200000.0,21.5,1200,4,18100.0
9855,Honda,Amaze,2020,CNG,Manual,2800000.0,16.5,1500,6,23900.0
9856,Kia,Seltos,2019,CNG,Manual,1130000.0,26.1,2000,6,12400.0
